# wavelen(nm)  Transmission(atmos) - MC 4/2010
355.556  0.4596524
355.619  0.4599292
355.682  0.4601907
355.745  0.4604495
355.809  0.4606979
355.872  0.4608785
355.935  0.4611040
355.999  0.4613261
356.062  0.4615613
356.125  0.4617917
356.189  0.4620357
356.252  0.4622696
356.316  0.4625008
356.379  0.4627354
356.443  0.4629604
356.506  0.4631596
356.570  0.4633223
356.633  0.4634312
356.697  0.4635316
356.761  0.4636807
356.824  0.4638698
356.888  0.4640777
356.952  0.4642828
357.015  0.4645360
357.079  0.4647886
357.143  0.4650554
357.207  0.4653350
357.270  0.4656150
357.334  0.4658493
357.398  0.4660977
357.462  0.4663541
357.526  0.4666246
357.590  0.4669171
357.654  0.4671768
357.718  0.4674455
357.782  0.4676800
357.846  0.4679578
357.910  0.4682296
357.974  0.4684871
358.038  0.4687470
358.102  0.4690216
358.166  0.4693031
358.230  0.4695490
358.295  0.4698080
358.359  0.4700908
358.423  0.4703519
358.487  0.4706071
358.551  0.4708725
358.616  0.4711470
358.680  0.4714080
358.744  0.4716790
358.809  0.4719310
358.873  0.4721686
358.938  0.4724068
359.002  0.4726338
359.066  0.4728693
359.131  0.4731237
359.195  0.4733446
359.260  0.4735463
359.324  0.4737632
359.389  0.4739475
359.454  0.4741623
359.518  0.4743692
359.583  0.4746000
359.648  0.4748411
359.712  0.4750909
359.777  0.4753385
359.842  0.4755838
359.906  0.4758154
359.971  0.4760092
360.036  0.4762413
360.101  0.4764866
360.166  0.4767238
360.231  0.4769871
360.295  0.4772103
360.360  0.4774459
360.425  0.4776713
360.490  0.4778747
360.555  0.4780821
360.620  0.4782890
360.685  0.4785260
360.750  0.4787602
360.815  0.4789820
360.881  0.4792259
360.946  0.4794990
361.011  0.4797638
361.076  0.4799980
361.141  0.4802433
361.206  0.4805026
361.272  0.4807549
361.337  0.4810071
361.402  0.4812594
361.468  0.4815242
361.533  0.4817891
361.598  0.4820287
361.664  0.4822768
361.729  0.4825179
361.794  0.4827617
361.860  0.4829985
361.925  0.4832493
361.991  0.4834805
362.056  0.4837257
362.122  0.4839568
362.188  0.4842090
362.253  0.4844246
362.319  0.4846599
362.384  0.4849290
362.450  0.4851642
362.516  0.4853896
362.582  0.4856432
362.647  0.4859080
362.713  0.4861305
362.779  0.4863571
362.845  0.4866149
362.911  0.4868670
362.976  0.4871290
363.042  0.4873796
363.108  0.4876077
363.174  0.4878554
363.240  0.4880990
363.306  0.4883752
363.372  0.4886217
363.438  0.4888481
363.504  0.4891200
363.570  0.4893820
363.636  0.4896398
363.703  0.4899032
363.769  0.4901425
363.835  0.4903461
363.901  0.4905722
363.967  0.4907653
364.033  0.4909884
364.100  0.4911901
364.166  0.4914073
364.232  0.4916174
364.299  0.4918303
364.365  0.4920274
364.431  0.4922245
364.498  0.4924130
364.564  0.4926171
364.631  0.4928226
364.697  0.4930309
364.764  0.4932666
364.830  0.4934891
364.897  0.4937098
364.964  0.4939407
365.030  0.4941404
365.097  0.4943852
365.163  0.4946264
365.230  0.4948569
365.297  0.4950994
365.364  0.4953744
365.430  0.4957281
365.497  0.4959805
365.564  0.4962475
365.631  0.4964870
365.698  0.4967250
365.764  0.4970007
365.831  0.4972661
365.898  0.4975287
365.965  0.4978101
366.032  0.4980901
366.099  0.4983671
366.166  0.4986327
366.233  0.4988851
366.300  0.4991579
366.367  0.4993944
366.435  0.4996440
366.502  0.4998718
366.569  0.5000895
366.636  0.5003259
366.703  0.5005536
366.771  0.5007624
366.838  0.5009609
366.905  0.5011929
366.972  0.5013986
367.040  0.5016115
367.107  0.5018200
367.175  0.5020183
367.242  0.5022676
367.309  0.5025052
367.377  0.5027399
367.444  0.5029686
367.512  0.5032353
367.579  0.5034656
367.647  0.5036840
367.715  0.5039186
367.782  0.5041603
367.850  0.5043933
367.918  0.5046439
367.985  0.5048783
368.053  0.5051376
368.121  0.5053955
368.189  0.5056210
368.256  0.5058701
368.324  0.5061249
368.392  0.5063520
368.460  0.5066186
368.528  0.5068616
368.596  0.5071208
368.664  0.5073418
368.732  0.5075539
368.800  0.5077837
368.868  0.5080310
368.936  0.5082680
369.004  0.5084844
369.072  0.5086919
369.140  0.5089126
369.208  0.5091509
369.276  0.5094056
369.344  0.5096158
369.413  0.5098660
369.481  0.5101368
369.549  0.5103885
369.617  0.5106341
369.686  0.5108650
369.754  0.5110885
369.822  0.5112806
369.891  0.5114993
369.959  0.5117461
370.028  0.5119646
370.096  0.5122293
370.165  0.5124760
370.233  0.5126975
370.302  0.5129413
370.370  0.5132134
370.439  0.5134854
370.508  0.5137336
370.576  0.5139624
370.645  0.5142389
370.714  0.5144661
370.782  0.5147067
370.851  0.5149310
370.920  0.5151327
370.989  0.5153119
371.057  0.5155434
371.126  0.5157795
371.195  0.5160019
371.264  0.5161929
371.333  0.5164168
371.402  0.5166061
371.471  0.5167999
371.540  0.5169997
371.609  0.5171994
371.678  0.5174019
371.747  0.5175970
371.816  0.5178490
371.885  0.5180621
371.955  0.5182976
372.024  0.5185436
372.093  0.5187867
372.162  0.5189949
372.232  0.5192243
372.301  0.5194688
372.370  0.5197101
372.439  0.5199560
372.509  0.5202019
372.578  0.5204825
372.648  0.5207359
372.717  0.5209924
372.787  0.5212427
372.856  0.5215234
372.926  0.5217691
372.995  0.5220118
373.065  0.5222668
373.134  0.5225079
373.204  0.5227415
373.274  0.5229873
373.343  0.5232390
373.413  0.5234878
373.483  0.5237182
373.552  0.5239517
373.622  0.5241500
373.692  0.5243545
373.762  0.5245833
373.832  0.5248242
373.902  0.5250346
373.972  0.5253014
374.042  0.5255407
374.111  0.5257891
374.181  0.5260421
374.251  0.5263227
374.322  0.5265848
374.392  0.5268331
374.462  0.5270586
374.532  0.5272963
374.602  0.5275063
374.672  0.5277255
374.742  0.5279600
374.813  0.5281669
374.883  0.5283814
374.953  0.5285636
375.023  0.5287441
375.094  0.5289444
375.164  0.5291384
375.235  0.5293555
375.305  0.5295525
375.375  0.5297741
375.446  0.5300094
375.516  0.5302217
375.587  0.5304508
375.657  0.5306892
375.728  0.5309229
375.799  0.5311442
375.869  0.5313068
375.940  0.5314725
376.011  0.5316783
376.081  0.5318900
376.152  0.5321080
376.223  0.5323213
376.294  0.5325530
376.364  0.5328311
376.435  0.5330660
376.506  0.5333163
376.577  0.5336146
376.648  0.5338586
376.719  0.5341352
376.790  0.5344367
376.861  0.5347117
376.932  0.5349558
377.003  0.5352308
377.074  0.5355044
377.145  0.5357530
377.216  0.5360328
377.287  0.5362876
377.358  0.5365425
377.430  0.5367661
377.501  0.5370007
377.572  0.5372430
377.643  0.5374712
377.715  0.5376759
377.786  0.5378994
377.858  0.5381323
377.929  0.5383822
378.000  0.5386416
378.072  0.5388774
378.143  0.5391117
378.215  0.5393287
378.286  0.5395269
378.358  0.5397453
378.430  0.5399685
378.501  0.5402198
378.573  0.5404334
378.644  0.5406392
378.716  0.5408747
378.788  0.5410710
378.860  0.5413001
378.931  0.5415167
379.003  0.5417316
379.075  0.5419417
379.147  0.5421141
379.219  0.5423068
379.291  0.5424805
379.363  0.5426763
379.435  0.5428246
379.507  0.5430203
379.579  0.5432710
379.651  0.5434618
379.723  0.5437045
379.795  0.5439409
379.867  0.5441947
379.939  0.5444421
380.011  0.5447084
380.084  0.5449131
380.156  0.5451542
380.228  0.5454126
380.300  0.5456501
380.373  0.5458892
380.445  0.5460854
380.518  0.5463069
380.590  0.5465506
380.662  0.5468182
380.735  0.5470699
380.807  0.5473040
380.880  0.5475667
380.952  0.5478119
381.025  0.5480380
381.098  0.5482912
381.170  0.5484997
381.243  0.5487161
381.316  0.5489770
381.388  0.5492253
381.461  0.5494543
381.534  0.5496578
381.607  0.5498837
381.679  0.5500999
381.752  0.5503671
381.825  0.5506264
381.898  0.5508264
381.971  0.5510264
382.044  0.5512551
382.117  0.5515078
382.190  0.5517958
382.263  0.5520645
382.336  0.5523428
382.409  0.5525907
382.482  0.5528273
382.555  0.5530286
382.629  0.5532378
382.702  0.5534437
382.775  0.5536867
382.848  0.5539311
382.922  0.5541434
382.995  0.5543604
383.068  0.5545678
383.142  0.5547654
383.215  0.5549919
383.289  0.5552136
383.362  0.5554756
383.436  0.5556827
383.509  0.5558995
383.583  0.5561032
383.656  0.5562859
383.730  0.5564589
383.803  0.5566415
383.877  0.5568789
383.951  0.5571277
384.025  0.5573812
384.098  0.5576315
384.172  0.5578510
384.246  0.5580284
384.320  0.5582430
384.394  0.5584348
384.467  0.5586476
384.541  0.5588765
384.615  0.5590682
384.689  0.5592546
384.763  0.5595189
384.837  0.5598077
384.911  0.5600574
384.986  0.5603233
385.060  0.5605844
385.134  0.5608112
385.208  0.5610250
385.282  0.5612714
385.356  0.5614981
385.431  0.5617019
385.505  0.5618715
385.579  0.5620409
385.654  0.5622821
385.728  0.5625609
385.802  0.5628413
385.877  0.5631020
385.951  0.5633841
386.026  0.5636398
386.100  0.5638843
386.175  0.5641302
386.250  0.5643582
386.324  0.5646090
386.399  0.5648369
386.473  0.5650450
386.548  0.5652548
386.623  0.5654562
386.698  0.5656362
386.772  0.5658392
386.847  0.5660519
386.922  0.5662417
386.997  0.5664445
387.072  0.5666620
387.147  0.5668926
387.222  0.5670985
387.297  0.5673160
387.372  0.5675234
387.447  0.5677555
387.522  0.5679958
387.597  0.5682081
387.672  0.5684120
387.747  0.5686291
387.822  0.5688478
387.898  0.5691160
387.973  0.5693610
388.048  0.5696094
388.123  0.5698362
388.199  0.5700827
388.274  0.5703327
388.350  0.5705478
388.425  0.5707793
388.500  0.5710027
388.576  0.5712028
388.651  0.5714044
388.727  0.5716275
388.802  0.5718306
388.878  0.5719972
388.954  0.5721821
389.029  0.5723701
389.105  0.5726030
389.181  0.5728441
389.257  0.5730769
389.332  0.5732980
389.408  0.5735973
389.484  0.5738683
389.560  0.5741242
389.636  0.5743219
389.712  0.5745312
389.788  0.5747320
389.864  0.5749344
389.940  0.5751733
390.016  0.5754106
390.092  0.5755991
390.168  0.5757927
390.244  0.5760147
390.320  0.5762516
390.396  0.5765169
390.472  0.5767705
390.549  0.5769840
390.625  0.5772308
390.701  0.5774726
390.778  0.5776926
390.854  0.5779025
390.930  0.5781056
391.007  0.5783019
391.083  0.5785317
391.160  0.5787716
391.236  0.5790182
391.313  0.5791941
391.389  0.5793497
391.466  0.5794885
391.543  0.5796524
391.619  0.5797893
391.696  0.5799984
391.773  0.5802631
391.850  0.5805615
391.926  0.5808700
392.003  0.5811516
392.080  0.5814096
392.157  0.5816371
392.234  0.5818375
392.311  0.5820684
392.388  0.5822941
392.465  0.5825062
392.542  0.5827521
392.619  0.5829489
392.696  0.5831660
392.773  0.5834524
392.850  0.5837304
392.927  0.5840185
393.005  0.5843051
393.082  0.5845609
393.159  0.5848101
393.236  0.5850455
393.314  0.5852351
393.391  0.5854264
393.468  0.5856159
393.546  0.5858138
393.623  0.5860269
393.701  0.5862706
393.778  0.5864887
393.856  0.5866830
393.933  0.5869011
394.011  0.5871549
394.089  0.5874171
394.166  0.5876470
394.244  0.5878666
394.322  0.5880930
394.400  0.5883261
394.477  0.5885455
394.555  0.5887923
394.633  0.5889877
394.711  0.5891488
394.789  0.5893202
394.867  0.5894931
394.945  0.5897071
395.023  0.5898816
395.101  0.5900577
395.179  0.5902115
395.257  0.5903584
395.335  0.5905582
395.413  0.5907701
395.491  0.5910314
395.570  0.5912771
395.648  0.5914714
395.726  0.5916415
395.804  0.5918322
395.883  0.5921414
395.961  0.5924283
396.040  0.5926808
396.118  0.5929556
396.197  0.5931943
396.275  0.5934639
396.354  0.5937301
396.432  0.5939825
396.511  0.5942193
396.589  0.5944578
396.668  0.5946565
396.747  0.5948674
396.825  0.5950850
396.904  0.5953217
396.983  0.5955289
397.062  0.5957567
397.141  0.5960158
397.219  0.5962367
397.298  0.5964540
397.377  0.5966679
397.456  0.5968176
397.535  0.5969481
397.614  0.5970976
397.693  0.5972662
397.772  0.5973652
397.852  0.5975439
397.931  0.5977485
398.010  0.5979532
398.089  0.5981386
398.168  0.5983518
398.248  0.5985092
398.327  0.5986596
398.406  0.5989109
398.486  0.5992368
398.565  0.5995141
398.645  0.5997879
398.724  0.6001262
398.804  0.6004732
398.883  0.6007435
398.963  0.6009703
399.042  0.6012074
399.122  0.6014149
399.202  0.6016485
399.281  0.6017876
399.361  0.6019530
399.441  0.6021148
399.521  0.6023061
399.600  0.6024782
399.680  0.6026344
399.760  0.6027993
399.840  0.6029309
399.920  0.6030710
400.000  0.6032985
400.080  0.6035224
400.160  0.6037287
400.240  0.6040297
400.320  0.6042043
400.400  0.6044052
400.481  0.6046816
400.561  0.6049316
400.641  0.6051569
400.721  0.6053419
400.802  0.6055512
400.882  0.6058063
400.962  0.6060192
401.043  0.6062425
401.123  0.6064940
401.204  0.6067349
401.284  0.6069810
401.365  0.6072166
401.445  0.6074609
401.526  0.6076787
401.606  0.6079158
401.687  0.6081441
401.768  0.6084007
401.848  0.6086642
401.929  0.6088978
402.010  0.6091790
402.091  0.6094584
402.172  0.6097078
402.253  0.6099111
402.334  0.6101303
402.414  0.6103742
402.495  0.6106127
402.576  0.6108530
402.658  0.6110667
402.739  0.6112555
402.820  0.6114459
402.901  0.6116808
402.982  0.6119332
403.063  0.6121466
403.145  0.6123725
403.226  0.6125679
403.307  0.6127651
403.388  0.6129338
403.470  0.6131327
403.551  0.6133529
403.633  0.6134679
403.714  0.6135811
403.796  0.6137279
403.877  0.6139068
403.959  0.6141444
404.040  0.6143963
404.122  0.6146374
404.204  0.6148785
404.285  0.6151267
404.367  0.6153659
404.449  0.6156141
404.531  0.6158246
404.613  0.6159743
404.694  0.6160181
404.776  0.6161708
404.858  0.6164541
404.940  0.6166695
405.022  0.6167522
405.104  0.6168383
405.186  0.6170426
405.268  0.6173830
405.351  0.6177199
405.433  0.6180210
405.515  0.6183095
405.597  0.6186088
405.680  0.6188757
405.762  0.6191014
405.844  0.6193018
405.927  0.6194895
406.009  0.6197545
406.091  0.6199206
406.174  0.6200847
406.256  0.6203604
406.339  0.6206685
406.421  0.6209461
406.504  0.6211731
406.587  0.6214884
406.669  0.6217334
406.752  0.6219406
406.835  0.6221602
406.918  0.6223527
407.000  0.6225956
407.083  0.6227738
407.166  0.6229632
407.249  0.6231905
407.332  0.6233851
407.415  0.6235146
407.498  0.6237073
407.581  0.6238293
407.664  0.6239222
407.747  0.6241001
407.830  0.6241349
407.914  0.6242455
407.997  0.6245357
408.080  0.6246759
408.163  0.6246493
408.247  0.6246769
408.330  0.6248912
408.413  0.6251165
408.497  0.6253960
408.580  0.6256938
408.664  0.6259824
408.747  0.6262965
408.831  0.6264926
408.914  0.6266884
408.998  0.6269662
409.082  0.6272990
409.165  0.6275172
409.249  0.6276533
409.333  0.6277876
409.417  0.6279691
409.500  0.6281742
409.584  0.6284048
409.668  0.6287028
409.752  0.6290119
409.836  0.6292516
409.920  0.6294657
410.004  0.6296432
410.088  0.6297773
410.172  0.6298127
410.256  0.6298532
410.341  0.6300581
410.425  0.6302611
410.509  0.6304475
410.593  0.6307749
410.678  0.6310823
410.762  0.6312905
410.846  0.6314914
410.931  0.6317877
411.015  0.6321099
411.100  0.6323987
411.184  0.6326673
411.269  0.6329321
411.353  0.6331915
411.438  0.6334472
411.523  0.6337193
411.607  0.6339365
411.692  0.6340705
411.777  0.6342653
411.862  0.6345133
411.946  0.6347043
412.031  0.6349415
412.116  0.6351622
412.201  0.6353792
412.286  0.6355944
412.371  0.6357392
412.456  0.6359136
412.541  0.6359807
412.626  0.6360903
412.711  0.6362478
412.797  0.6364476
412.882  0.6365993
412.967  0.6366623
413.052  0.6367074
413.138  0.6368831
413.223  0.6370716
413.309  0.6371731
413.394  0.6372042
413.479  0.6374777
413.565  0.6376640
413.650  0.6379540
413.736  0.6383255
413.822  0.6386489
413.907  0.6390724
413.993  0.6394015
414.079  0.6397083
414.164  0.6400133
414.250  0.6402586
414.336  0.6405078
414.422  0.6406732
414.508  0.6407620
414.594  0.6409236
414.680  0.6411315
414.766  0.6413523
414.852  0.6415620
414.938  0.6417827
415.024  0.6419156
415.110  0.6420942
415.196  0.6423456
415.282  0.6426211
415.369  0.6429320
415.455  0.6432095
415.541  0.6435000
415.628  0.6437850
415.714  0.6440306
415.800  0.6442312
415.887  0.6443720
415.973  0.6445670
416.060  0.6448147
416.146  0.6450234
416.233  0.6451777
416.320  0.6453655
416.406  0.6455946
416.493  0.6458253
416.580  0.6460130
416.667  0.6461707
416.754  0.6463995
416.840  0.6466208
416.927  0.6468156
417.014  0.6469827
417.101  0.6471109
417.188  0.6472617
417.275  0.6473729
417.362  0.6475292
417.449  0.6477868
417.537  0.6480313
417.624  0.6482945
417.711  0.6484730
417.798  0.6485837
417.885  0.6487036
417.973  0.6489422
418.060  0.6492286
418.148  0.6493946
418.235  0.6494947
418.323  0.6497191
418.410  0.6499510
418.498  0.6501034
418.585  0.6502428
418.673  0.6504197
418.760  0.6506608
418.848  0.6510226
418.936  0.6512827
419.024  0.6515162
419.111  0.6517235
419.199  0.6519078
419.287  0.6520013
419.375  0.6520531
419.463  0.6522505
419.551  0.6524763
419.639  0.6526659
419.727  0.6527684
419.815  0.6529921
419.903  0.6531661
419.992  0.6534292
420.080  0.6537178
420.168  0.6539436
420.256  0.6541124
420.345  0.6542203
420.433  0.6544174
420.521  0.6546258
420.610  0.6548741
420.698  0.6550862
420.787  0.6553117
420.875  0.6554629
420.964  0.6555206
421.053  0.6557443
421.141  0.6559611
421.230  0.6562066
421.319  0.6564710
421.408  0.6567392
421.496  0.6569921
421.585  0.6572259
421.674  0.6574045
421.763  0.6575485
421.852  0.6577249
421.941  0.6577790
422.030  0.6578683
422.119  0.6580150
422.208  0.6582343
422.297  0.6584935
422.387  0.6587625
422.476  0.6589682
422.565  0.6591432
422.654  0.6593315
422.744  0.6595600
422.833  0.6598116
422.922  0.6600266
423.012  0.6602239
423.101  0.6604386
423.191  0.6606704
423.280  0.6608887
423.370  0.6609900
423.460  0.6610028
423.549  0.6611922
423.639  0.6613526
423.729  0.6615110
423.819  0.6617175
423.908  0.6619160
423.998  0.6619341
424.088  0.6619460
424.178  0.6621788
424.268  0.6625388
424.358  0.6626119
424.448  0.6626522
424.538  0.6627541
424.628  0.6630654
424.719  0.6632956
424.809  0.6635260
424.899  0.6637600
424.989  0.6642469
425.080  0.6647000
425.170  0.6649180
425.260  0.6650381
425.351  0.6652675
425.441  0.6655537
425.532  0.6658179
425.622  0.6660944
425.713  0.6663489
425.804  0.6665421
425.894  0.6668489
425.985  0.6670477
426.076  0.6672391
426.167  0.6673929
426.257  0.6676158
426.348  0.6678255
426.439  0.6680256
426.530  0.6682698
426.621  0.6684619
426.712  0.6685375
426.803  0.6685466
426.894  0.6685445
426.985  0.6686878
427.077  0.6689132
427.168  0.6689056
427.259  0.6690073
427.350  0.6691782
427.442  0.6695088
427.533  0.6697598
427.625  0.6698178
427.716  0.6700005
427.807  0.6702493
427.899  0.6703243
427.991  0.6705323
428.082  0.6708753
428.174  0.6711035
428.266  0.6713023
428.357  0.6715772
428.449  0.6719536
428.541  0.6722537
428.633  0.6724387
428.725  0.6726198
428.816  0.6728652
428.908  0.6731768
429.000  0.6735081
429.092  0.6737394
429.185  0.6739471
429.277  0.6742191
429.369  0.6744677
429.461  0.6746695
429.553  0.6748766
429.646  0.6750935
429.738  0.6752553
429.830  0.6753898
429.923  0.6754573
430.015  0.6754689
430.108  0.6756050
430.200  0.6756876
430.293  0.6756212
430.385  0.6757310
430.478  0.6759176
430.571  0.6761544
430.663  0.6762741
430.756  0.6763799
430.849  0.6765421
430.942  0.6768422
431.034  0.6771911
431.127  0.6773088
431.220  0.6775056
431.313  0.6777097
431.406  0.6779374
431.499  0.6781472
431.593  0.6784220
431.686  0.6787086
431.779  0.6789104
431.872  0.6792011
431.965  0.6794956
432.059  0.6797649
432.152  0.6799756
432.246  0.6801645
432.339  0.6804240
432.432  0.6806939
432.526  0.6808822
432.620  0.6809542
432.713  0.6811370
432.807  0.6812478
432.900  0.6813136
432.994  0.6814354
433.088  0.6815806
433.182  0.6817368
433.276  0.6818240
433.369  0.6819146
433.463  0.6820742
433.557  0.6822637
433.651  0.6823406
433.745  0.6825338
433.839  0.6827031
433.934  0.6828689
434.028  0.6831780
434.122  0.6834992
434.216  0.6837489
434.311  0.6839152
434.405  0.6840875
434.499  0.6842496
434.594  0.6842784
434.688  0.6841920
434.783  0.6840833
434.877  0.6842572
434.972  0.6842041
435.066  0.6845731
435.161  0.6847372
435.256  0.6849926
435.350  0.6854888
435.445  0.6858385
435.540  0.6860602
435.635  0.6862403
435.730  0.6864179
435.825  0.6866734
435.920  0.6870025
436.015  0.6872012
436.110  0.6873356
436.205  0.6876170
436.300  0.6878645
436.395  0.6880635
436.491  0.6882991
436.586  0.6885802
436.681  0.6887417
436.777  0.6889829
436.872  0.6892622
436.967  0.6895555
437.063  0.6898725
437.158  0.6901027
437.254  0.6903246
437.350  0.6905168
437.445  0.6907407
437.541  0.6909685
437.637  0.6911447
437.733  0.6913241
437.828  0.6915038
437.924  0.6917213
438.020  0.6919377
438.116  0.6921026
438.212  0.6922290
438.308  0.6923371
438.404  0.6923952
438.500  0.6923123
438.596  0.6921011
438.693  0.6920720
438.789  0.6920849
438.885  0.6921607
438.982  0.6920670
439.078  0.6922888
439.174  0.6926540
439.271  0.6925925
439.367  0.6926120
439.464  0.6928262
439.560  0.6931870
439.657  0.6934292
439.754  0.6938164
439.850  0.6940724
439.947  0.6941692
440.044  0.6944113
440.141  0.6945574
440.238  0.6947625
440.335  0.6950729
440.432  0.6955046
440.529  0.6958560
440.626  0.6961843
440.723  0.6963800
440.820  0.6965002
440.917  0.6967340
441.014  0.6968982
441.112  0.6970259
441.209  0.6972034
441.306  0.6973846
441.404  0.6976150
441.501  0.6979472
441.599  0.6980410
441.696  0.6983776
441.794  0.6984136
441.891  0.6985996
441.989  0.6989865
442.087  0.6991758
442.184  0.6992882
442.282  0.6991231
442.380  0.6993536
442.478  0.6996635
442.576  0.6997226
442.674  0.6994808
442.772  0.6994391
442.870  0.7000515
442.968  0.7000777
443.066  0.6999965
443.164  0.7005282
443.262  0.7008189
443.361  0.7010771
443.459  0.7012569
443.557  0.7013210
443.656  0.7014777
443.754  0.7016594
443.853  0.7016337
443.951  0.7020197
444.050  0.7021043
444.148  0.7024245
444.247  0.7023025
444.346  0.7022993
444.444  0.7026635
444.543  0.7026913
444.642  0.7028804
444.741  0.7029939
444.840  0.7023913
444.939  0.7027324
445.038  0.7027698
445.137  0.7030619
445.236  0.7034399
445.335  0.7034105
445.434  0.7041245
445.534  0.7044277
445.633  0.7044958
445.732  0.7049690
445.831  0.7052497
445.931  0.7050919
446.030  0.7058031
446.130  0.7061139
446.229  0.7063053
446.329  0.7064871
446.429  0.7065115
446.528  0.7067097
446.628  0.7073411
446.728  0.7076088
446.828  0.7078222
446.927  0.7080424
447.027  0.7081976
447.127  0.7082683
447.227  0.7085616
447.327  0.7086150
447.427  0.7088093
447.527  0.7089329
447.628  0.7089742
447.728  0.7090750
447.828  0.7090392
447.928  0.7090089
448.029  0.7089101
448.129  0.7089592
448.229  0.7088406
448.330  0.7086917
448.430  0.7089219
448.531  0.7090971
448.632  0.7092734
448.732  0.7096243
448.833  0.7101511
448.934  0.7105820
449.035  0.7110234
449.135  0.7111548
449.236  0.7112470
449.337  0.7115437
449.438  0.7118620
449.539  0.7120900
449.640  0.7122502
449.741  0.7124477
449.843  0.7127215
449.944  0.7129868
450.045  0.7131330
450.146  0.7134029
450.248  0.7136285
450.349  0.7138069
450.450  0.7139542
450.552  0.7140407
450.653  0.7140840
450.755  0.7141329
450.857  0.7142752
450.958  0.7144615
451.060  0.7146391
451.162  0.7147395
451.264  0.7149553
451.365  0.7152214
451.467  0.7153927
451.569  0.7155814
451.671  0.7157869
451.773  0.7159673
451.875  0.7162021
451.977  0.7164546
452.080  0.7166079
452.182  0.7166251
452.284  0.7167465
452.386  0.7168551
452.489  0.7169579
452.591  0.7172402
452.694  0.7174633
452.796  0.7176734
452.899  0.7177773
453.001  0.7178663
453.104  0.7180388
453.206  0.7182301
453.309  0.7185339
453.412  0.7188278
453.515  0.7190462
453.618  0.7191475
453.721  0.7192235
453.823  0.7193328
453.926  0.7195633
454.030  0.7197911
454.133  0.7200825
454.236  0.7204123
454.339  0.7206434
454.442  0.7208212
454.545  0.7210541
454.649  0.7212088
454.752  0.7213783
454.856  0.7214983
454.959  0.7215483
455.063  0.7214306
455.166  0.7214626
455.270  0.7216271
455.373  0.7218485
455.477  0.7220641
455.581  0.7221463
455.685  0.7223486
455.789  0.7225887
455.892  0.7227597
455.996  0.7229377
456.100  0.7231755
456.204  0.7232980
456.308  0.7233628
456.413  0.7233750
456.517  0.7235309
456.621  0.7236574
456.725  0.7238857
456.830  0.7241239
456.934  0.7242889
457.038  0.7245683
457.143  0.7248332
457.247  0.7249753
457.352  0.7250760
457.457  0.7251276
457.561  0.7251663
457.666  0.7252002
457.771  0.7251718
457.875  0.7250882
457.980  0.7250310
458.085  0.7250552
458.190  0.7252040
458.295  0.7253090
458.400  0.7253264
458.505  0.7253937
458.610  0.7254996
458.716  0.7258418
458.821  0.7260682
458.926  0.7260899
459.031  0.7261480
459.137  0.7263473
459.242  0.7265664
459.348  0.7267528
459.453  0.7270225
459.559  0.7273377
459.664  0.7274951
459.770  0.7274829
459.876  0.7276060
459.982  0.7276122
460.087  0.7276834
460.193  0.7278772
460.299  0.7279850
460.405  0.7281554
460.511  0.7282798
460.617  0.7282767
460.723  0.7284089
460.829  0.7284200
460.936  0.7285184
461.042  0.7285490
461.148  0.7285448
461.255  0.7288256
461.361  0.7291403
461.467  0.7292925
461.574  0.7295006
461.681  0.7298274
461.787  0.7299019
461.894  0.7300340
462.000  0.7303117
462.107  0.7305336
462.214  0.7307763
462.321  0.7310268
462.428  0.7312797
462.535  0.7314753
462.642  0.7316451
462.749  0.7317614
462.856  0.7319394
462.963  0.7321102
463.070  0.7322602
463.177  0.7323751
463.285  0.7323983
463.392  0.7324379
463.499  0.7322185
463.607  0.7321542
463.714  0.7323813
463.822  0.7327673
463.929  0.7328837
464.037  0.7330551
464.145  0.7333178
464.253  0.7336121
464.360  0.7340133
464.468  0.7343680
464.576  0.7346541
464.684  0.7348354
464.792  0.7351408
464.900  0.7354444
465.008  0.7355179
465.116  0.7357605
465.224  0.7360563
465.333  0.7363272
465.441  0.7365636
465.549  0.7367959
465.658  0.7370539
465.766  0.7373275
465.875  0.7375827
465.983  0.7379009
466.092  0.7381671
466.200  0.7383789
466.309  0.7385091
466.418  0.7387037
466.527  0.7388501
466.636  0.7389515
466.744  0.7391060
466.853  0.7391330
466.962  0.7391310
467.071  0.7391896
467.181  0.7391828
467.290  0.7390851
467.399  0.7391859
467.508  0.7391119
467.617  0.7392676
467.727  0.7395040
467.836  0.7397370
467.946  0.7399637
468.055  0.7400703
468.165  0.7402399
468.274  0.7404177
468.384  0.7404277
468.494  0.7405195
468.604  0.7406954
468.713  0.7407694
468.823  0.7411137
468.933  0.7414851
469.043  0.7416619
469.153  0.7416867
469.263  0.7418773
469.373  0.7420066
469.484  0.7422071
469.594  0.7422301
469.704  0.7424480
469.814  0.7426220
469.925  0.7428395
470.035  0.7428869
470.146  0.7429467
470.256  0.7431519
470.367  0.7431714
470.478  0.7434585
470.588  0.7436215
470.699  0.7437825
470.810  0.7439586
470.921  0.7440708
471.032  0.7442828
471.143  0.7444835
471.254  0.7445855
471.365  0.7448288
471.476  0.7449656
471.587  0.7451950
471.698  0.7453537
471.809  0.7454978
471.921  0.7456458
472.032  0.7458079
472.144  0.7457595
472.255  0.7458697
472.367  0.7459611
472.478  0.7462987
472.590  0.7464848
472.701  0.7466413
472.813  0.7467119
472.925  0.7470620
